state,district,filename,source_url,sha256
Arunachal Pradesh,Tirap,arunachal_pradesh_tirap.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Arunachal%20Pradesh/AR12-Tirap-01.07.2015.pdf,
Arunachal Pradesh,Upper Siang,arunachal_pradesh_upper_siang.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Arunachal%20Pradesh/AR6-Upper%20Siang-01.07.2015.pdf,
Arunachal Pradesh,Upper Subansiri,arunachal_pradesh_upper_subansiri.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Arunachal%20Pradesh/AR10-Upper%20Subansiri-01.07.2015.pdf,
Arunachal Pradesh,West Kameng,arunachal_pradesh_west_kameng.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Arunachal%20Pradesh/AR13-West%20Kameng-01.07.2015.pdf,
Arunachal Pradesh,West Siang,arunachal_pradesh_west_siang.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Arunachal%20Pradesh/AR14-West%20Siang-01.07.2015.pdf,
Assam,Baksa,assam_baksa.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM23-Baksa-09.02.2017.pdf,
Assam,Barpeta,assam_barpeta.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM18-Barpeta-30.10.12.pdf,
Assam,Bongaigaon,assam_bongaigaon.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam8-Bongaigaon-5.6.2012.pdf,
Assam,Cachar,assam_cachar.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM11-Cachar-30.10.12.pdf,
Assam,Chirang,assam_chirang.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam21-Chirang-01.07.2015.pdf,
Assam,Darrang,assam_darrang.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM19-Darrang-30.10.12.pdf,
Assam,Dhemaji,assam_dhemaji.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam1-Dhemaji-5.6.2012.pdf,
Assam,Dhubri,assam_dhubri.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM12-%20DHUBRI-26.7.2012.pdf,
Assam,Dibrugarh,assam_dibrugarh.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam10-Dibrugarh-5.6.2012.pdf,
Assam,Dima Hasao,assam_dima_hasao.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam22-Dima%20Hasao-01.07.2015.pdf,
Assam,Goalpara,assam_goalpara.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM26-Goalpara-10.02.2017.pdf,
Assam,Golaghat,assam_golaghat.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM13-GOLAGHAT-26.7.2012.pdf,
Assam,Hailakandi,assam_hailakandi.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM14-HAILAKANDI-26.7.2012.pdf,
Assam,Jorhat,assam_jorhat.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM20-Jorhat-30.10.12.pdf,
Assam,Kamrup,assam_kamrup.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam9-Kamrup-5.6.2012.pdf,
Assam,Karbi Anglong,assam_karbi_anglong.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam5-Karbi%20Anglong-5.6.pdf,
Assam,Karimganj,assam_karimganj.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam3-Karimganj-5.6.2012.pdf,
Assam,Kokrajhar,assam_kokrajhar.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM15-KOKRAJHAR-26.7.2012.pdf,
Assam,Lakhimpur,assam_lakhimpur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam2-Lakhimpur-5.6..pdf,
Assam,Morigaon,assam_morigaon.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM25-Morigaon-09.02.2017.pdf,
Assam,Nagaon,assam_nagaon.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM16-NAGAON-26.7.2012.pdf,
Assam,Nalbari,assam_nalbari.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam6-Nalbari-5.6.2012.pdf,
Assam,Sivasagar,assam_sivasagar.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM17-SIVASAGAR-26.7.2012.pdf,
Assam,Sonitpur,assam_sonitpur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam7-Sonitpur-5.6.2012.pdf,
Assam,Tinsukia,assam_tinsukia.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/Assam4-Tinsukia-5.6.2012.pdf,
Assam,Udalguri,assam_udalguri.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Assam/ASSAM24-Udalguri-09.02.2017.pdf,
Bihar,Araria,bihar_araria.pdf,https://www.icar-crida.res.in/CP/Bihar/BR31_Araria_28.12.13.pdf,
Bihar,Arwal,bihar_arwal.pdf,https://www.icar-crida.res.in/CP/Bihar/BR10_Arwal_28.12.2013.pdf,
Bihar,Aurangabad,bihar_aurangabad.pdf,https://www.icar-crida.res.in/cp/Bihar/BI1-%20Aurangabad-10.08.12-.pdf,
Bihar,Banka,bihar_banka.pdf,https://www.icar-crida.res.in/CP/Bihar/BR11_Banka_28.12.203.pdf,
Bihar,Begusari,bihar_begusari.pdf,https://www.icar-crida.res.in/CP/Bihar/BR12_Begusarai%20_28.12.2013.pdf,
Bihar,Bhagalpur,bihar_bhagalpur.pdf,https://www.icar-crida.res.in/CP/Bihar/BR13_Bhagalpur_28.12.2013.pdf,
Bihar,Bhojpur,bihar_bhojpur.pdf,https://www.icar-crida.res.in/CP/Bihar/BR14_Bhojpur_28.12.2013.pdf,
Bihar,Buxar,bihar_buxar.pdf,https://www.icar-crida.res.in/CP/Bihar/BR15_Buxar_28.12.2013.pdf,
Bihar,Darbhanga,bihar_darbhanga.pdf,https://www.icar-crida.res.in/CP/Bihar/BI2-Dharbhanga-10.08.12-.pdf,
Bihar,East Champaran,bihar_east_champaran.pdf,https://www.icar-crida.res.in/CP/Bihar/BR16_East%20Champaran_28.12.2013.pdf,
Bihar,Gaya,gaya.pdf,https://www.icar-crida.res.in/CP/Bihar/BR17_Gaya%20_28.12.2013.pdf,4ca9b8018713c46e453a921a18bf8f6ef2357c819a679e2e3f601546f87b5a98
Bihar,Gopalganj,bihar_gopalganj.pdf,https://www.icar-crida.res.in/CP/Bihar/BR8_Gopalganj_28.12.2013.pdf,
Bihar,Jamui,bihar_jamui.pdf,https://www.icar-crida.res.in/CP/Bihar/BR7_Jamui_28.12.2013.pdf,
Bihar,Jehannabad,bihar_jehannabad.pdf,https://www.icar-crida.res.in/CP/Bihar/BR18_Jehanabad%20_28.12.2013.pdf,
Bihar,Kaimur,bihar_kaimur.pdf,https://www.icar-crida.res.in/CP/Bihar/BR19_Kaimur%20_28.12.2013.pdf,
Bihar,Katihar,bihar_katihar.pdf,https://www.icar-crida.res.in/CP/Bihar/BR6_Katihar_28.12.2013.pdf,
Bihar,Khagaria,bihar_khagaria.pdf,https://www.icar-crida.res.in/CP/Bihar/BR20_Khagaria_28.12.2013.pdf,
Bihar,Kishanganj,bihar_kishanganj.pdf,https://www.icar-crida.res.in/CP/Bihar/BR21_Kishanganj%20_28.12.2013.pdf,
Bihar,Lakhisarai,bihar_lakhisarai.pdf,https://www.icar-crida.res.in/CP/Bihar/BR22_Lakhisaria_28.12.2013.pdf,
Bihar,Madhepura,bihar_madhepura.pdf,https://www.icar-crida.res.in/CP/Bihar/BR23_Madhepura_28.12.2013.pdf,
Bihar,Madhubani,bihar_madhubani.pdf,https://www.icar-crida.res.in/CP/Bihar/BR24_Madhubani_28.12.2013.pdf,
Bihar,Munger,bihar_munger.pdf,https://www.icar-crida.res.in/CP/Bihar/BR25_Munger_28.12.2013.pdf,
Bihar,Muzaffarpur,bihar_muzaffarpur.pdf,https://www.icar-crida.res.in/CP/Bihar/BR26_Muzaffarpur_28.12.2013.pdf,
Bihar,Nalanda,bihar_nalanda.pdf,https://www.icar-crida.res.in/CP/Bihar/BR29_Nalanda%20_28.12.2013.pdf,
Bihar,Nawada,bihar_nawada.pdf,https://www.icar-crida.res.in/CP/Bihar/BR5_Nawada_28.12.2013.pdf,
Bihar,Patna,patna.pdf,https://www.icar-crida.res.in/CP/Bihar/BR27_Patna_28.12.2013.pdf,5dc6538fa2f779a33710984e199875d7de36cac1cd40ec33fba4af637e2cf7a7
Bihar,Purnea,bihar_purnea.pdf,https://www.icar-crida.res.in/CP/Bihar/BR28_Purnea_28.12.2013.pdf,
Bihar,Rohtas,bihar_rohtas.pdf,https://www.icar-crida.res.in/CP/Bihar/BR30_Rohtas_28.12.2013.pdf,
Bihar,Saharsa,bihar_saharsa.pdf,https://www.icar-crida.res.in/CP/Bihar/BR4_Saharsa_28.12.2013.pdf,
Bihar,Samastipur,bihar_samastipur.pdf,https://www.icar-crida.res.in/CP/Bihar/BR3_Samastipur_28.12.2013.pdf,
Bihar,Saran,bihar_saran.pdf,https://www.icar-crida.res.in/CP/Bihar/BR9_Saran_28.12.2013.pdf,
Bihar,Sheikhpura,bihar_sheikhpura.pdf,https://www.icar-crida.res.in/CP/Bihar/BR33_Sheikhpura_28.12.2013.pdf,
Bihar,Shoehar,bihar_shoehar.pdf,https://www.icar-crida.res.in/CP/Bihar/BR32_Sheohar_28.12.2013.pdf,
Bihar,Sitamarhi,bihar_sitamarhi.pdf,https://www.icar-crida.res.in/CP/Bihar/BR37_Sitamarhi%20_28.12.2013.pdf,
Bihar,Siwan,bihar_siwan.pdf,https://www.icar-crida.res.in/CP/Bihar/BR34_Siwan_28.12.2013.pdf,
Bihar,Supaul,bihar_supaul.pdf,https://www.icar-crida.res.in/CP/Bihar/BR35_Supaul_28.12.2013.pdf,
Bihar,Vaishali,bihar_vaishali.pdf,https://www.icar-crida.res.in/CP/Bihar/BR36_Vaishali_28.12.2013.pdf,
Bihar,West Champaran,bihar_west_champaran.pdf,https://www.icar-crida.res.in/CP/Bihar/BR38_West%20Champaran_28.12.2013.pdf,
Chhattisgarh,Balod,chhattisgarh_balod.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH19-Balod-30.08.2014.pdf,
Chhattisgarh,Baloda Bazar,chhattisgarh_baloda_bazar.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH20-Baloda%20Bazar-30.08.2014.pdf,
Chhattisgarh,Balrampur,chhattisgarh_balrampur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH21-Balrampur-30.08.2014.pdf,
Chhattisgarh,Bastar,chhattisgarh_bastar.pdf,https://www.icar-crida.res.in/CP/Chattisgarh/CHH1-BASTAR-10.08.12.pdf,
Chhattisgarh,Bemetara,chhattisgarh_bemetara.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH22-Bemetara-30.08.2014.pdf,
Chhattisgarh,Bijapur,chhattisgarh_bijapur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH2-%20BIJAPUR-10.08.12.pdf,
Chhattisgarh,Bilaspur,chhattisgarh_bilaspur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH18-Bilaspur%20draft%20plan-10.07.14.pdf,
Chhattisgarh,Dantewada,chhattisgarh_dantewada.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH12-Dantewada%20draft%20plan-10.07.14.pdf,
Chhattisgarh,Dhamtari,chhattisgarh_dhamtari.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH13-Dhamtari%20draft%20plan-10.07.14.pdf,
Chhattisgarh,Durg,chhattisgarh_durg.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH7-Durg-30.11.2012.pdf,
Chhattisgarh,Gaiyaband,chhattisgarh_gaiyaband.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH23-Gariyaband-30.08.2014.pdf,
Chhattisgarh,Janjgir,chhattisgarh_janjgir.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH8-Janjgir-%2030.11.2012.pdf,
Chhattisgarh,Jashpur,chhattisgarh_jashpur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH9-Jashpur-%2031.3.2013.pdf,
Chhattisgarh,Kabirdham,chhattisgarh_kabirdham.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH3-KABIRDHAM-10.08.12.pdf,
Chhattisgarh,Kanker,chhattisgarh_kanker.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH14-Kanker%20draft%20plan-10.07.14.pdf,
Chhattisgarh,Kondagaon,chhattisgarh_kondagaon.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH24-Kondagaon-30.08.2014.pdf,
Chhattisgarh,Korba,chhattisgarh_korba.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH15-Korba%20draft%20plan-10.07.14.pdf,
Chhattisgarh,Koriya,chhattisgarh_koriya.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH10-Koriya-%2031.3.2013.pdf,
Chhattisgarh,Mahasamund,chhattisgarh_mahasamund.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH16-Mahasamund%20draft%20plan-10.07.14.pdf,
Chhattisgarh,Mungeli,chhattisgarh_mungeli.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH25-Mungeli-30.08.2014.pdf,
Chhattisgarh,Narayanpur,chhattisgarh_narayanpur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH-17-Narayanpur%20draft%20plan-10.7.14.pdf,
Chhattisgarh,Raigarh,chhattisgarh_raigarh.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH4-Raigarh-10.08.12-.pdf,
Chhattisgarh,Raipur,chhattisgarh_raipur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH5-Raipur-10.08.12-.pdf,
Chhattisgarh,Rajnandaon,chhattisgarh_rajnandaon.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH6-RAJNANDAON-10.08.12-.pdf,
Chhattisgarh,Sukma,chhattisgarh_sukma.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH26-Sukma-30.08.2014.pdf,
Chhattisgarh,Surajpur,chhattisgarh_surajpur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH27-Surajpur-30.08.2014.pdf,
Chhattisgarh,Surguja,chhattisgarh_surguja.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Chattisgarh%20(Pdf)/CHH11-Surguja-31.3.2013.pdf,
Goa,North Goa,goa_north_goa.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Goa/1North%20Goa.pdf,
Goa,South Goa,goa_south_goa.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Goa/2South%20Goa.pdf,
Gujarat,Ahmedabad,gujarat_ahmedabad.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/SKDAU,Banasakantha/GUJ%2022-Ahmedabad%20%2004.105.2011.pdf",
Gujarat,Amreli,gujarat_amreli.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/JAU,Junagadh/GUJ%2022-Amreli%2031.05.2011.pdf",
Gujarat,Anand,gujarat_anand.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/AAU,Anand/GUJ%2011-Anand%2030.04.2011.pdf",
Gujarat,Arvalli,gujarat_arvalli.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/Arvalli.pdf,
Gujarat,Banaskantha,gujarat_banaskantha.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/SKDAU,Banasakantha/GUJ1-Banaskantha%203.2.2011.pdf",
Gujarat,Bharuch,gujarat_bharuch.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/NAU,Navsari/GUJ%2015-Bharuch%2031.05.2011.pdf",
Gujarat,Bhavnagar,gujarat_bhavnagar.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/JAU,Junagadh/GUJ%204-Bhavnagar%2030.04.2011.pdf",
Gujarat,Botad,gujarat_botad.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/Botad.pdf,
Gujarat,Chhota Udepur,gujarat_chhota_udepur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/Chhota%20Udepur.pdf,
Gujarat,Dahod,gujarat_dahod.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/AAU,Anand/GUJ%2012-Dahod%2030.04.2011.pdf",
Gujarat,Dangs,gujarat_dangs.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/NAU,Navsari/GUJ%2016-%20Dangs%2031.05.2011.pdf",
Gujarat,Devbhumi Dwarka,gujarat_devbhumi_dwarka.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/GUJ26-Devbhumi%20Dwarka-07.05.2016.pdf,
Gujarat,Gandhinagar,gujarat_gandhinagar.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/GUJ29-Gandhinagar-07.05.2016.pdf,
Gujarat,Gir Somnath,gujarat_gir_somnath.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/GUJ27-Gir%20Somnath-07.05.2016.pdf,
Gujarat,Jamnagar,gujarat_jamnagar.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/JAU,Junagadh/GUJ%205-Jamnagar%2030.04.2011.pdf",
Gujarat,Junagadh,gujarat_junagadh.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/JAU,Junagadh/GUJ3-Junagadh%203.2.2011.pdf",
Gujarat,Kheda,gujarat_kheda.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/AAU,Anand/GUJ%2023-Kheda%20%2004.105.2011.pdf",
Gujarat,Kutch,gujarat_kutch.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/SKDAU,Banasakantha/GUJ%208-Kutch%2030.04.2011.pdf",
Gujarat,Mahisagar,gujarat_mahisagar.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/Mahisagar.pdf,
Gujarat,Mehasana,gujarat_mehasana.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/SKDAU,Banasakantha/GUJ2-Mehsana%203.2.2011.pdf",
Gujarat,Morbi,gujarat_morbi.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/GUJ28-Morbi-07.05.2016.pdf,
Gujarat,Narmada,gujarat_narmada.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/NAU,Navsari/GUJ%2017-Narmada%2031.05.2011.pdf",
Gujarat,Navsari,gujarat_navsari.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/NAU,Navsari/GUJ%2018-Navsari%2031.05.2011.pdf",
Gujarat,Panchmahals,gujarat_panchmahals.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/AAU,Anand/GUJ%2013-Panchmahals%2030.04.2011.pdf",
Gujarat,Patan,gujarat_patan.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/SKDAU,Banasakantha/GUJ%209-Patan%2030.04.2011.pdf",
Gujarat,Porbandar,gujarat_porbandar.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/JAU,Junagadh/GUJ%206-Porbandar%2030.04.2011.pdf",
Gujarat,Rajkot,gujarat_rajkot.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/JAU,Junagadh/GUJ%2023-Rajkot%2031.05.2011.pdf",
Gujarat,Sabarkantha,gujarat_sabarkantha.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/SKDAU,Banasakantha/GUJ%2010-Sabarkantha%2030.04.2011.pdf",
Gujarat,Surat,gujarat_surat.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/NAU,Navsari/GUJ%2019-Surat%2031.05.2011.pdf",
Gujarat,Surendranagar,gujarat_surendranagar.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/JAU,Junagadh/GUJ%207-Surendranagar%2030.04.2011.pdf",
Gujarat,Tapi,gujarat_tapi.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/NAU,Navsari/GUJ%2020-Tapi%2031.05.2011.pdf",
Gujarat,Vadodara,gujarat_vadodara.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/AAU,Anand/GUJ%2014-Vadodara%2030.04.2011.pdf",
Gujarat,Valsad,gujarat_valsad.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Gujarat%20(Pdf)/NAU,Navsari/GUJ%2021-Valsad%2031.05.2011.pdf",
Haryana,Ambala,haryana_ambala.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR6%20-Ambala-30-06-2011.pdf",
Haryana,Bhiwani,haryana_bhiwani.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR5-Bhiwani-30-06-11.pdf",
Haryana,Faridabad,haryana_faridabad.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR7-Faridabad-%2030-06-2011.pdf",
Haryana,Fatehabad,haryana_fatehabad.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR2-Fatehabad-30-06-2011.pdf",
Haryana,Gurgaon,haryana_gurgaon.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR3-Gurgaon-30-06-11.pdf",
Haryana,Hisar,haryana_hisar.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR1-Hisar-30-06-2011.pdf",
Haryana,Jhajjar,haryana_jhajjar.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR19-Jhajjar-30-06-2011.pdf",
Haryana,Jind,haryana_jind.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR8-Jind-30-06-2011.pdf",
Haryana,Kaithal,haryana_kaithal.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR9-Kaithal-30-06-2011.pdf",
Haryana,Karnal,haryana_karnal.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR4-Karnal-30-06-2011.pdf",
Haryana,Kurukshetra,haryana_kurukshetra.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR10-Kurukshetra-30-06-2011.pdf",
Haryana,Mahendragarh,haryana_mahendragarh.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR11-Mahendragarh-30-06-2011.pdf",
Haryana,Mewat,haryana_mewat.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/HAR20-Mewat-10.05.2016.pdf,
Haryana,Palwal,haryana_palwal.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/HAR21-Palwal-10.05.2016.pdf,
Haryana,Panchkula,haryana_panchkula.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR12-Panchkula-30-06-2011.pdf",
Haryana,Panipat,haryana_panipat.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR13-%20Panipat-30-06-2011.pdf",
Haryana,Rewari,haryana_rewari.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR14-Rewari-30-06-2011.pdf",
Haryana,Rohtak,haryana_rohtak.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR15-Rohtak-30-06-2011.pdf",
Haryana,Sirsa,haryana_sirsa.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR16-Sirsa-30-06-2011.pdf",
Haryana,Sonipat,haryana_sonipat.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR17-Sonipat-30-06-2011.pdf",
Haryana,Yamunanagar,haryana_yamunanagar.pdf,"https://www.icar-crida.res.in/CP-2012/statewiseplans/Haryana%20(Pdf)/CCSHAU,%20Hisar/HAR18-Yamunanagar-30-06-2011.pdf",
Himachal Pradesh,Bilaspur,himachal_pradesh_bilaspur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Himachal%20Pradesh%20(Pdf)/HP2-Bilaspur-31.12.2012.pdf,
Himachal Pradesh,Chamba,himachal_pradesh_chamba.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Himachal%20Pradesh%20(Pdf)/HP9_Chamba_05.10.13.pdf,
Himachal Pradesh,Hamirpur,himachal_pradesh_hamirpur.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Himachal%20Pradesh%20(Pdf)/HP3-Hamirpur-31.12.2012.pdf,
Himachal Pradesh,Kangra,himachal_pradesh_kangra.pdf,https://www.icar-crida.res.in/CP-2012/statewiseplans/Himachal%20Pradesh%20(Pdf)/HP4-Kangra-31.12.2012.pdf,
